GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,993.4832532,1080.510472,2129.521439,2088.097206,2190.653139,2286.203037,2326.297278,2436.671636,2492.868968,2556.456891,2389.012431,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,13485.54489,25756.66378,36730.8767,38403.77771,40315.28556,42431.88828,43731.10682,46165.85651,48542.68187,48354.47337,46323.86344,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,..,4624.281657,12989.18028,13719.95054,14298.83367,12720.71202,13107.37791,14623.69665,16427.37276,16735.65978,15980.10823,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,25384.91475,32096.37226,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74469.80406,68941.46223,59264.03409,..
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,367.5566089,443.3141938,1443.882435,1449.610451,1573.885642,1605.605445,1732.554242,1980.66702,1996.915087,2100.751461,1927.707823,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,585.0765629,780.1902047,3694.35934,3623.927241,3491.637491,3331.695115,3562.816334,3837.578024,3893.859578,4135.201531,3869.588427,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2214.327688,1670.009674,7927.844908,6018.3229,5585.525604,4904.327315,5253.42656,5520.314782,3598.483454,3114.622753,2422.480657,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10356.90305,2058.264401,6836.073995,7076.552265,6637.684375,4688.318017,4550.658638,4985.452879,5915.850854,5980.626918,4145.862936,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,14031.30257,26334.56721,49026.02307,51533.03457,55599.8508,62012.48493,62861.63912,69774.02897,79107.60499,80886.61574,85422.54287,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,..,20322.68202,79148.33225,83357.13268,92334.64631,85126.97047,82197.12677,83477.83429,89112.66772,86481.55259,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,..,21061.48228,32667.60687,36499.45611,37847.64994,35808.43643,37330.2618,40774.12961,42063.45313,43951.24773,44177.57122,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,20825.78422,20137.59122,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34622.16967,33641.63375,31769.96587,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1897.690884,3392.123878,5209.859264,4989.734089,4834.284009,4907.927415,4843.7499,5070.099503,5359.993789,5369.498371,4664.530242,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,25371.46417,39169.35957,49145.28043,40898.6479,38475.39525,34960.63938,39400.73936,38891.08627,39808.16856,40777.6087,40193.25244,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1166.61093,1651.621798,3910.346894,4044.426869,4131.44735,4164.108769,4175.356602,4231.51828,4308.151074,4405.487109,4282.765825,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1647.463243,1229.001247,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9122.23343,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,361.3282651,397.4826588,1271.815383,1354.820833,1462.220052,1464.554009,1525.235192,1633.491216,1794.091175,1912.647867,1878.580703,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,549.9010785,796.8032036,1788.691439,1715.814321,1642.820129,1542.616465,1584.738015,1640.571205,1727.845001,1601.861869,1653.540297,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,6610.036508,12256.99357,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33436.92306,31902.4169,31597.50465,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,..,..,3410.85978,3704.784221,3902.676013,3520.766449,3759.560246,4009.380987,4384.048892,4416.108358,4310.811183,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,8794.606046,18440.37852,51979.12069,49388.05338,44062.34091,29869.55275,27653.15762,29759.46747,33399.06044,32373.25112,24811.76971,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,609.1728912,279.6195693,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1175.698152,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,203.2560175,325.1869371,1581.62871,1831.936916,1999.958203,2140.044323,2324.400917,2455.211559,2569.093892,2635.800015,2629.714583,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,..,3361.640869,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17926.84159,17736.50375,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1012.648216,4491.641934,7952.151266,7933.23332,7687.759336,7663.920232,7653.73363,7819.60467,8058.444337,7578.172368,4649.547646,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,350.0587845,436.4881373,1229.636232,1166.911756,1194.575627,1146.064688,1018.931093,1102.94441,1192.48432,1113.37214,875.353433,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,..,306.8338642,675.0101918,747.8686601,739.911935,721.5810505,740.914906,721.085044,710.2659984,672.3404992,632.9363856,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,6514.318567,7142.771786,13025.27932,10363.80425,6466.908237,4337.919139,4035.196802,5756.699325,7877.12461,7685.948132,3699.294765,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,49373.61027,74853.93873,149010.2249,173030.2083,178864.8519,167313.2663,165642.3863,171253.9643,180366.7152,175813.8756,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,..,3293.229979,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.18128,19575.76848,20232.30204,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,33465.47821,48659.59888,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,117254.7404,113218.7133,116356.158,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,9442.486665,15835.99101,76572.15179,89260.7571,93022.87514,74818.94813,73545.75824,81019.47377,87526.07999,86197.36569,39403.13591,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,338.9477127,293.6071574,518.1528127,541.0659437,530.8610389,467.2354316,475.9555568,515.2933234,523.9459714,522.9895243,471.4914963,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,199.9863636,156.3858168,391.5617052,348.4298737,371.2695217,380.5969877,315.7779871,506.1372944,544.5934354,591.8463896,636.8205368,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2441.741991,4043.662923,10817.43171,10970.1043,11319.06194,9955.242722,9817.78709,10259.30481,11380.08209,11432.823,10412.34898,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,963.6356582,2234.595861,7265.723399,7928.476443,8499.307148,9033.41027,9209.443564,9577.346946,10279.07998,10561.61351,6924.105745,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,317.3948274,270.542236,778.6252695,805.0339796,848.279043,751.4728866,780.7235695,830.0215153,894.8047765,879.0431873,862.4530188,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,7191.923603,10432.32812,22527.63676,24771.07658,26754.26845,24921.60368,25741.44606,28250.69777,30672.29224,30186.19596,28423.2002,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,1660.340633,2272.678016,3181.6247,3246.63025,3185.261354,3199.886846,3490.998389,3672.576783,3793.550983,4073.10983,4129.850998,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,740.7361713,676.5690224,1815.218939,1892.094,1677.109019,1524.071753,1536.854888,1587.611263,1670.204165,1743.302901,1701.991163,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,2506.179312,3929.075495,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836,11208.34382,11097.16898,8627.843157,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,3112.268595,7157.8145,10241.72783,10725.18359,10928.91601,9616.645558,8744.515559,9287.849587,9686.984927,9950.45008,8329.271313,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,1528.493105,2171.889577,3131.386715,2994.792394,2971.512602,2906.617012,3014.700358,3289.642117,3568.291016,3585.392449,3565.293294,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,..,440.6720307,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4230.363037,4491.688827,4547.059721,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,84303.87843,82365.49236,157520.2194,177673.7454,189432.37,165989.5051,170028.6557,167517.0597,185978.6093,189487.1471,173688.1894,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,1172.446287,474.2170943,4351.888461,4366.089537,4158.521471,3875.321675,3658.3903,3687.100003,4156.84697,4404.84583,4060.950518,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,1627.072633,6586.721279,7186.429787,7378.345289,6514.272695,7028.936577,7784.06529,8845.914219,8910.650834,7677.152226,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1206.011886,1334.943464,2912.658275,3121.680081,3171.699192,2875.257985,2896.722196,3035.454433,3226.982794,3235.00066,3058.691689,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,..,319.3596208,657.6446765,664.0775104,673.969212,589.85905,428.9266729,461.4150941,503.3179252,506.6416391,448.5442807,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,49.26489079,146.6045788,1134.302224,1168.1654,1210.097636,1196.743357,1136.610665,1151.114462,1250.173691,1271.111575,1467.604281,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,1947.062911,2185.604115,5942.29274,5392.094938,5469.9014,4896.61526,4546.986688,5367.114674,5588.392864,5009.685904,4179.278066,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,9562.667866,9648.495655,10171.48073,8341.012278,9521.042101,10339.38548,11614.66508,11029.73558,10580.26819,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,191.8788839,229.4903926,804.1416073,823.3598746,844.8531248,901.7496077,899.523581,1048.453755,1178.525932,1194.956876,1155.142854,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,21290.86038,26214.49855,50070.1416,52198.89756,52900.53742,45193.40322,46039.10593,48675.22234,53044.53244,52476.27325,52396.03221,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,14800.79125,16039.16917,37294.02281,38503.25385,39675.56631,32520.29416,32391.19722,33976.55555,36382.48766,34788.52928,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13663.02162,13641.10272,39973.38076,42976.64959,44572.89875,38630.72659,40080.49411,42992.89527,43306.07,42755.21626,41441.46667,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,241.8764121,1007.499839,1760.460308,1811.636803,1934.062922,2049.851666,2107.57406,2159.156714,2014.575189,1926.699694,1905.261152,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,437.589995,197.8326834,529.7444581,552.569139,564.5967488,484.1531374,500.2149113,517.7715723,570.723922,554.0993893,567.6698923,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,567.528649,567.9307221,2723.822191,2961.549422,3098.985791,2687.480056,2176.002772,1968.565398,2027.778549,2229.858652,2097.092473,..
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,2354.275256,1861.898065,4728.308142,5241.058345,5495.735049,4861.553971,5149.589074,5450.492881,6108.740108,6070.388054,5917.262575,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,13736.97197,14091.19118,15044.9359,16314.38355,21891.18479,27584.74351,22886.67405,20659.64029,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,28242.94374,38131.46061,101524.1419,102913.4508,97019.18275,74355.51586,70460.56053,75496.75406,82267.80932,75719.7529,67329.67779,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,6448.13836,8601.271944,24988.01259,23888.62658,23017.93398,18444.927,16772.73921,17329.18546,18947.3665,17700.70349,14485.38612,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,371.6785676,576.1955804,1198.117637,1208.91771,1251.175719,1356.667831,1368.426961,1464.926195,1482.213067,1288.556325,1188.859757,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,..,7657.951214,12044.10547,12561.33614,13711.7617,15876.46193,16835.986,16019.98989,15895.2599,15232.48708,14243.86469,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,2603.847676,4060.317793,10722.26147,11889.09507,12796.07403,13630.30114,14343.98026,15146.40851,15544.99908,15774.25494,12509.83529,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,697.5389685,602.1864903,2790.676303,2729.888751,2920.782986,2679.346579,2509.629637,2695.249009,2801.371393,2820.306397,2757.21753,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1376.165325,1663.604939,5185.141549,5936.975959,6118.31811,5413.776021,5324.609068,5678.869972,5782.78455,5380.963322,5001.07276,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1196.586858,1955.588006,6528.971775,6756.752996,6672.877373,6229.100674,6204.996457,6710.507602,6957.793411,7027.612207,6126.87454,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,816.0295457,1072.801752,2694.305109,2871.429701,2959.645435,3001.043182,3073.654686,3123.245642,3252.110274,3485.340844,3298.829586,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,1731.209531,4501.454067,13097.27085,13696.4663,14271.30585,12578.49547,12447.43959,13864.68176,15468.48222,15732.20313,15742.45373,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,7884.617988,11526.37207,20563.7136,21653.19598,22103.70097,19250.10654,19991.97249,21490.42986,23562.55452,23330.81729,22194.56611,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,8652.507492,16192.12697,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.76057,31604.70151,32850.54861,31429.86612,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,15454.17967,29976.16763,85075.98654,85050.68434,83858.34046,63039.11263,57162.96801,59124.86727,65907.94844,62276.42869,50124.38594,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1680.705623,1659.90764,8507.104775,9547.852151,10043.67745,8969.148921,9548.587403,10807.00917,12398.98198,12899.34611,12915.24305,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,3492.710314,1771.594059,15420.87454,15974.64463,14095.64874,9313.013625,8704.898413,10720.33266,11287.35528,11497.64925,10126.72179,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,349.8733096,260.6011858,725.1697703,722.8943285,743.559038,751.0773926,744.7607488,772.3169891,783.6371628,820.1492886,797.8555207,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,772.5343204,1542.066736,4020.959844,4037.813829,3937.186246,4071.926959,4109.663228,4258.978767,4187.504729,4322.868457,4067.843459,..
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..,36604.49338,49988.46363,51570.98395,50817.33082,42662.90265,43828.23246,45399.02906,48996.59225,47731.20854,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,..,..,1330.620114,1564.768548,1770.467688,1584.775657,1700.097997,1813.807434,1953.513257,1987.579702,2157.840446,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,7246.01592,9171.331476,25243.602,24845.12466,24464.21256,20627.92693,19878.76384,20802.46631,23337.01755,23139.79798,20110.31619,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,982.0178763,613.7323845,1317.779802,1372.665779,1396.657339,1219.249415,1269.903294,1361.701972,1458.069093,1430.148259,1471.830962,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,..,914.7857199,6015.945228,6755.073675,6600.056809,5588.980728,5765.200762,6292.543629,7252.401858,7417.203649,7730.691746,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,5302.843727,7578.851053,12006.68296,14765.67398,14700.33434,14745.34146,15068.62035,15945.26493,15994.81986,16213.48076,10764.42042,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,150.3889975,138.6987225,566.3782351,716.8358269,714.6997957,588.2288628,501.4151655,496.6822949,533.9915333,521.7548367,509.376594,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,11861.75616,23852.32703,55546.48854,56967.42579,57562.53079,55646.61875,56848.17539,61176.45636,66679.04649,65640.70795,59797.75218,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..,..,28460.33262,27942.88054,33043.68838,32274.89055,31616.6817,29369.05683,28988.25921,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,2405.53516,5426.624281,17429.82975,18208.41759,18655.79011,16342.21626,16512.29299,17538.04858,19389.98216,19303.54566,19266.51357,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,..,10201.30354,22641.80512,23503.28249,24247.17332,20890.16643,21678.35947,23514.02546,26116.85636,25942.95477,25489.50023,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,688.5191142,1017.613757,2141.821522,2248.614935,2274.887866,2167.119928,2225.486842,2332.844216,2411.862926,2344.048976,2250.601164,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,126.9249732,..,..,350.1681618,374.1147807,386.437817,389.8220615,384.4634014,389.8313955,419.3948077,438.2551656,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3139.966225,3374.718423,8222.197279,7467.079185,6988.808739,6259.839681,5756.965741,6690.939847,7005.095413,6624.761865,5655.867654,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,1179.739711,1779.470365,1322.820364,1119.651437,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,13804.87679,14749.68742,28322.80925,29067.80946,29500.78943,25742.36883,26523.34822,28170.16786,30364.57994,29554.49052,27056.42175,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,463.6187388,869.696285,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043841,4059.20823,3852.265603,3680.673477,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,5396.40485,9565.949909,16046.48694,16685.94759,18051.17903,18028.97343,19541.12783,20384.74788,20567.49911,22046.68991,18437.74892,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,4199.636497,5950.047485,9086.387955,9378.985047,9843.308534,10093.61802,10362.35166,11034.62985,11353.71521,11591.08048,8804.561048,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,2236.197812,3676.352092,6390.310632,6639.484897,6684.377547,6921.702479,7074.548765,7213.025857,7361.400962,7460.153362,7278.016297,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,483.9526109,366.172742,1039.762051,1160.535552,1303.838955,1329.635962,1069.839957,1011.521216,740.746767,610.9278615,486.4188163,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,958.6123321,2012.281651,9200.974786,9402.164419,9471.922001,9168.237157,5872.789429,6295.560562,6938.086981,6853.693411,4916.605666,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30593.67244,29624.91267,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52274.40879,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,39607.81909,38952.0342,86547.67089,88109.48675,89684.70758,84776.14217,83073.28008,83352.08865,86388.40495,85334.51946,87100.41482,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,1920.631225,4910.777748,2094.408097,1039.17531,1135.125244,916.3580331,707.5052667,942.5189159,1268.235849,1334.370593,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,497.6324574,138.4291467,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,859.1379611,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,173.7906179,410.9523655,867.8574989,970.3996014,1030.077648,947.9333517,966.5030166,1004.906588,1042.838756,1085.88486,1076.469706,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1508.94247,2007.735271,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7296.879608,7817.009671,7186.874092,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,..,415.0859486,1024.172508,1210.035655,1232.450336,1332.791856,1353.754934,1299.494635,1249.138351,1583.713576,1442.730738,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,431.4503884,302.958592,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9507925,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1194.541034,2091.113009,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,4624.823449,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,4150.284861,6435.134212,19157.45977,20143.54541,20270.93377,18214.46062,16250.62869,16173.74005,17037.86236,16637.16294,15425.63511,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,1491.119777,2211.835015,4361.687736,4444.816511,4544.016632,4094.836287,3924.363346,3687.777461,3680.892597,3574.654024,3521.591948,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,2794.350494,4337.478003,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,865.7868319,643.1754381,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..,..,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,990.3981751,1463.166211,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,248.0293243,261.8691416,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,1568.536122,658.3445866,4004.804396,4187.739845,3104.643206,2124.662319,2187.73051,2638.326055,3096.561697,3661.456204,3724.938437,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,27729.39059,33291.36625,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,42701.44305,36284.55524,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,19095.467,28223.06757,42686.80005,43713.81412,47787.2413,45404.56777,41499.5557,40857.75558,43646.95197,43070.49836,41059.16881,..
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,23888.60001,36334.90878,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63206.52108,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,2990.367133,6875.025469,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,651.4192061,558.2268024,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1750.697113,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1152.169246,1470.63587,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3116.297759,2870.0893,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,2475.380473,4842.036601,12986.22269,12457.7686,16055.64532,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,95.18825998,390.0933309,1735.152116,1886.69017,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724161,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36448.25749,38136.66576,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,..,1476.17185,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3239.731108,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,482.2481211,554.4486653,1446.536472,1607.152173,1674.002572,1601.830063,1152.720966,964.2648105,758.1452416,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,408.7693313,345.6896207,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.368371,1305.001031,985.132436,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,841.9739583,563.0575041,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1235.189032,1254.642265,1316.740657,1214.50982,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,724.7532746,713.2459211,1736.16656,1713.899299,1703.596298,1549.03794,1431.778723,1573.063386,1574.978648,1530.059177,1359.618224,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,594.7260092,525.4503429,1965.118485,2157.481149,2212.853135,1894.310195,1673.835527,1613.473553,1704.139603,1777.918672,1710.073363,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,2796.699977,2890.227674,7378.23189,7373.201678,7300.030219,6220.716636,5969.616593,5987.341957,6504.148493,6489.043216,5612.68657,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,2997.319563,5253.442083,10187.30139,10296.52759,10381.47553,10141.41539,9574.221486,9800.965886,10234.21118,10291.80732,8873.521929,..
